Title;Company;Location;Date;Link
Analista/Programador AS400/RPG (m/f);HCCM Consulting, S.A.;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/analista-programador-as400-rpg-m-f-at-hccm-consulting-s-a-2718503963?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=%2FCT%2BGjnTkv%2BIbSkYA5etQA%3D%3D&position=9&pageNum=8&trk=public_jobs_jserp-result_search-card
Analista Aplicacional Senior - ETL / PLSQL (m/f);HCCM Consulting, S.A.;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/analista-aplicacional-senior-etl-plsql-m-f-at-hccm-consulting-s-a-2683881727?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=UOei3dYUUR2E1VrdSbhztg%3D%3D&position=10&pageNum=8&trk=public_jobs_jserp-result_search-card
AS400 Pleno;Blend Euro;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/as400-pleno-at-blend-euro-2718921075?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=m6fSAQ0fFzKwDMJIKvpu3A%3D%3D&position=11&pageNum=8&trk=public_jobs_jserp-result_search-card
Analista - Programador .Net (m/f);Ankix;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/analista-programador-net-m-f-at-ankix-2718413363?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=iFxajusSzSqJypXC2I9qEA%3D%3D&position=12&pageNum=8&trk=public_jobs_jserp-result_search-card
Analista Aplicacional Senior- SQL Server (m/f);HCCM Consulting, S.A.;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/analista-aplicacional-senior-sql-server-m-f-at-hccm-consulting-s-a-2683879938?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=wHrD0xinJMYTXm4TLCmbmw%3D%3D&position=13&pageNum=8&trk=public_jobs_jserp-result_search-card
Analista programador AS400 c/ Francês;Dixtior;Lisboa, Lisboa, Portugal;Há 5 dias;https://pt.linkedin.com/jobs/view/analista-programador-as400-c-franc%C3%AAs-at-dixtior-2718209322?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=pczFi3pdBK11aG83FykLrg%3D%3D&position=14&pageNum=8&trk=public_jobs_jserp-result_search-card
Analista/Developer Java (m/f) ? Porto;Ankix;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/analista-developer-java-m-f-%3F-porto-at-ankix-2718809336?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=r9%2FUSzUeh8LmXP42kCFdBg%3D%3D&position=15&pageNum=8&trk=public_jobs_jserp-result_search-card
Systems Analyst Expert - IBM API Connect – Energy Sector (F/M);Capgemini Engineering;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/systems-analyst-expert-ibm-api-connect-%E2%80%93-energy-sector-f-m-at-capgemini-engineering-2701050283?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=MfJ9lwV9T8TwHJaxdagtOg%3D%3D&position=16&pageNum=8&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Analista/Programador AS400 (m/f) – Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-analista-programador-as400-m-f-%E2%80%93-lisboa-at-ankix-2711936209?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=%2FU6Fh8Cjc%2BmWP%2FHxWLGuIA%3D%3D&position=17&pageNum=8&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Analista Programador PHP e EAI para o Carregado;Luis Simões Logistica Integrada SA;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-analista-programador-php-e-eai-para-o-carregado-at-luis-sim%C3%B5es-logistica-integrada-sa-2717806212?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=Kd3jEm8d5EAlwji1NY9Rmg%3D%3D&position=18&pageNum=8&trk=public_jobs_jserp-result_search-card
Analista Aplicacional Sénior - Java (m/f);HCCM Consulting, S.A.;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/analista-aplicacional-s%C3%A9nior-java-m-f-at-hccm-consulting-s-a-2684833051?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=3KSgP7aooSIdsBUDvJ4zyg%3D%3D&position=19&pageNum=8&trk=public_jobs_jserp-result_search-card
Oferta: Analista/Developer Java (m/f) – Porto;Ankix;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/oferta-analista-developer-java-m-f-%E2%80%93-porto-at-ankix-2711939417?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=%2B4KKwNoiz3aE0FsOtW9jQQ%3D%3D&position=20&pageNum=8&trk=public_jobs_jserp-result_search-card
System Analyst Expert (SAP PI/PO) – Área de Energia - (F/M);Capgemini Engineering;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/system-analyst-expert-sap-pi-po-%E2%80%93-%C3%A1rea-de-energia-f-m-at-capgemini-engineering-2701045553?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=kVnelBn6N3P1SH7hsefDaA%3D%3D&position=21&pageNum=8&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Software Developer - Integration;Grupo Future Healthcare;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-software-developer-integration-at-grupo-future-healthcare-2717810357?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=HKVBLxk0sE6%2FvOJpTKnG%2BA%3D%3D&position=22&pageNum=8&trk=public_jobs_jserp-result_search-card
Oferta de emprego: Analista/Programador Java (M/F);NBCC;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/oferta-de-emprego-analista-programador-java-m-f-at-nbcc-2707530877?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=rzFiqGlRzY%2BTnHDEMDWFlA%3D%3D&position=23&pageNum=8&trk=public_jobs_jserp-result_search-card
Oferta de emprego: RPA/Analyst Developer;Axians Portugal;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/oferta-de-emprego-rpa-analyst-developer-at-axians-portugal-2664959571?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=KcKQbSBayv4bVXPXaKC3Vw%3D%3D&position=24&pageNum=8&trk=public_jobs_jserp-result_search-card
